RA,Dec,mag,x,y,x0,y0
53.42166667,57.86888889,6.37,,,,
72.65166667,70.94166667,6.37,,,,
78.64833333,76.47277778,6.37,,,,
152.1429167,83.91833333,6.37,,,,
91.66333333,63.45361111,6.39,,,,
53.38375,58.765,6.4,,,,
91.28875,75.58583333,6.4,,,,
120.6283333,63.09027778,6.4,,,,
191.1083333,80.62111111,6.4,,,,
73.29083333,52.84083333,6.41,,,,
77.40291667,69.63944444,6.41,,,,
77.43541667,64.91944444,6.41,,,,
113.6654167,80.89666667,6.41,,,,
53.75333333,60.04111111,6.46,,,,
57.33166667,57.11805556,6.46,,,,
111.8575,66.33166667,6.47,,,,
83.14083333,57.22111111,6.48,,,,
52.09833333,60.25555556,6.49,,,,
71.50125,76.61111111,6.49,,,,
116.6141667,62.83055556,6.49,,,,
124.2241667,84.05777778,6.49,,,,
70.82541667,59.52083333,6.5,,,,
78.38041667,62.69138889,6.5,,,,
106.4658333,70.73194444,6.5,,,,
139.9825,74.01638889,6.5,,,,
87.64166667,56.91888889,6.54,,,,
100.07,79.59944444,6.54,,,,
82.35708333,77.9775,6.56,,,,
119.0720833,80.26555556,6.56,,,,
203.6783333,76.54666667,6.57,,,,
101.1258333,82.11527778,6.65,,,,
76.05416667,73.76388889,6.66,,,,
61.96291667,62.33,6.99,,,,
76.59166667,54.40583333,7.24,,,,
